"kernel","tile_granularity","scalar","a_mode","x_mode","M","N","k","P","pr","pc","rep","t_bcast_s","t_local_s","t_reduce_s","t_total_s","t_official_s","t_kernel_s","t_transfer_runtime_overhead_s","gflops","gflops_compute","gflops_kernel","t_h2d_X_s","t_d2h_Y_s","t_launch_overhead_s","x_layout","group_timing","t_local_group_s","gflops_local_group"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","6","1","1","1","17","1.820000000e-07","1.032254900e-02","8.929700000e-05","1.041202800e-02","1.000144723e-02","9.911968231e-03","4.105807688e-04","322.075935","324.983434","324.983434","2.326080054e-04","1.680960059e-04","9.876757478e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","6","1","1","1","18","1.690000000e-07","1.033636300e-02","9.034800000e-05","1.042688000e-02","1.000840469e-02","9.917887688e-03","4.184753123e-04","321.852041","324.789469","324.789469","2.314240038e-04","1.776639968e-04","9.387311662e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","6","1","1","1","19","1.789999999e-07","1.033579700e-02","9.086400000e-05","1.042684000e-02","1.001219511e-02","9.921152115e-03","4.146448851e-04","321.730194","324.682601","324.682601","2.306240052e-04","1.743039936e-04","9.716886351e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","6","1","1","1","20","1.809999999e-07","1.032272900e-02","9.358800000e-05","1.041649800e-02","1.000724118e-02","9.913472176e-03","4.092568244e-04","321.889461","324.934132","324.934132","2.306240052e-04","1.695359945e-04","9.096824674e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","1","1.060000001e-07","1.475761200e-02","1.186490000e-04","1.487636700e-02","1.431629147e-02","1.419753647e-02","5.600755315e-04","300.005578","302.514968","302.514968","3.063359857e-04","2.430720031e-04","1.066754271e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","2","1.270000001e-07","1.474852900e-02","1.214260000e-04","1.487008200e-02","1.432001739e-02","1.419846439e-02","5.500646064e-04","299.927519","302.495198","302.495198","3.093760014e-04","2.301760018e-04","1.051260324e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","3","8.599999979e-08","1.477061700e-02","1.218980000e-04","1.489260100e-02","1.434451246e-02","1.422252846e-02","5.480885424e-04","299.415355","301.983386","301.983386","3.056319952e-04","2.320960015e-04","1.036054565e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","4","1.329999999e-07","1.476355500e-02","1.191530000e-04","1.488284100e-02","1.432533401e-02","1.420604801e-02","5.575069882e-04","299.816206","302.333717","302.333717","3.140479922e-04","2.331520021e-04","1.030699389e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","5","1.430000001e-07","1.476366700e-02","1.188210000e-04","1.488263100e-02","1.432974796e-02","1.421078396e-02","5.528830416e-04","299.723855","302.232960","302.232960","3.104639947e-04","2.328960001e-04","9.523046677e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","6","1.240000000e-07","1.475124100e-02","1.197810000e-04","1.487114600e-02","1.432441664e-02","1.420451164e-02","5.467293575e-04","299.835407","302.366417","302.366417","3.089919984e-04","2.287359983e-04","9.001360837e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","7","1.669999998e-07","1.474158800e-02","1.192200000e-04","1.486097500e-02","1.431906733e-02","1.419968033e-02","5.419076716e-04","299.947420","302.469295","302.469295","3.050239980e-04","2.260479927e-04","1.083568090e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","8","1.070000000e-07","1.475348700e-02","1.204240000e-04","1.487401800e-02","1.433093063e-02","1.421039963e-02","5.430873723e-04","299.699120","302.241134","302.241134","3.072960079e-04","2.256640047e-04","1.012735976e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","9","1.160000000e-07","1.475509200e-02","1.189530000e-04","1.487416100e-02","1.433026876e-02","1.421119976e-02","5.438922396e-04","299.712962","302.224117","302.224117","3.045119941e-04","2.299840003e-04","9.396245114e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","10","1.190000001e-07","1.838239800e-02","1.234850000e-04","1.850600200e-02","1.433000392e-02","1.420639992e-02","4.175998082e-03","299.718501","302.326228","302.326228","3.095999956e-04","3.855488062e-03","1.091002488e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","11","2.059999999e-07","1.477012800e-02","1.190810000e-04","1.488941500e-02","1.433503102e-02","1.421574402e-02","5.543839814e-04","299.613394","302.127507","302.127507","3.092800081e-04","2.355840057e-04","9.519967654e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","12","1.840000001e-07","1.475041300e-02","1.202480000e-04","1.487084500e-02","1.432356844e-02","1.420313644e-02","5.472765559e-04","299.853162","302.395694","302.395694","3.093760014e-04","2.271360010e-04","1.076455356e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","13","1.210000000e-07","1.475944300e-02","1.198320000e-04","1.487939600e-02","1.433985695e-02","1.421990395e-02","5.395390541e-04","299.512562","302.039122","302.039122","3.064959943e-04","2.225919962e-04","1.045106355e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","14","1.250000001e-07","1.473732000e-02","1.188990000e-04","1.485634400e-02","1.432129642e-02","1.420227242e-02","5.350475848e-04","299.900733","302.414091","302.414091","3.068160117e-04","2.180480063e-04","1.018356688e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","15","8.699999987e-08","1.474454900e-02","1.202240000e-04","1.486486000e-02","1.432715914e-02","1.420684814e-02","5.377008555e-04","299.778013","302.316689","302.316689","3.058559895e-04","2.218240052e-04","1.002086077e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","16","9.099999998e-08","1.474171600e-02","1.192180000e-04","1.486102500e-02","1.432734065e-02","1.420803165e-02","5.336843456e-04","299.774215","302.291507","302.291507","3.079679906e-04","2.149440050e-04","1.077234999e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","17","1.430000001e-07","1.474954600e-02","1.190620000e-04","1.486875100e-02","1.432682085e-02","1.420761585e-02","5.419301476e-04","299.785091","302.300354","302.300354","3.109759986e-04","2.199680060e-04","1.098614299e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","18","1.649999999e-07","1.473901800e-02","1.185030000e-04","1.485768600e-02","1.431892435e-02","1.420025635e-02","5.387616523e-04","299.950415","302.457025","302.457025","3.120639920e-04","2.165119946e-04","1.018566572e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","19","1.139999999e-07","1.474483400e-02","1.193070000e-04","1.486425500e-02","1.433148479e-02","1.421206379e-02","5.327702106e-04","299.687531","302.205743","302.205743","3.058879972e-04","2.172800004e-04","9.602213034e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","8","1","1","1","20","1.120000002e-07","1.473958800e-02","1.181510000e-04","1.485785100e-02","1.432008719e-02","1.420182419e-02","5.377638118e-04","299.926058","302.423635","302.423635","3.085440099e-04","2.186560035e-04","1.056379837e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","1","2.509999999e-07","3.275504100e-02","3.044180000e-04","3.305971000e-02","3.196118031e-02","3.165651131e-02","1.098529693e-03","335.951868","339.185141","339.185141","6.038399935e-04","4.838719964e-04","1.081770336e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","2","2.420000000e-07","3.275921600e-02","3.225440000e-04","3.308200200e-02","3.199008146e-02","3.166729546e-02","1.091920544e-03","335.648356","339.069633","339.069633","5.917440057e-04","4.891200066e-04","1.105653183e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","3","2.289999999e-07","3.276662100e-02","3.024500000e-04","3.306930000e-02","3.196680635e-02","3.166412735e-02","1.102493650e-03","335.892742","339.103558","339.103558","5.914880037e-04","5.001279712e-04","1.087767524e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","4","2.530000001e-07","3.274735500e-02","3.069550000e-04","3.305456300e-02","3.196327108e-02","3.165606308e-02","1.091291920e-03","335.929893","339.189943","339.189943","5.941759944e-04","4.874239862e-04","9.691939573e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","5","3.730000000e-07","3.275239300e-02","2.992730000e-04","3.305203900e-02","3.196233330e-02","3.166268730e-02","1.089705698e-03","335.939749","339.118981","339.118981","6.102719903e-04","4.680640101e-04","1.136969792e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","6","2.390000000e-07","3.272101200e-02","2.999420000e-04","3.302119300e-02","3.196078929e-02","3.166060829e-02","1.060403708e-03","335.955978","339.141249","339.141249","5.900160074e-04","4.598079920e-04","1.057970897e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","7","2.530000001e-07","3.272538200e-02","3.001510000e-04","3.302578600e-02","3.196472399e-02","3.166431999e-02","1.061062008e-03","335.914624","339.101495","339.101495","5.882239938e-04","4.617600143e-04","1.107799986e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","8","2.200000000e-07","3.274078400e-02","3.042050000e-04","3.304520900e-02","3.196784854e-02","3.166342354e-02","1.077360462e-03","335.881792","339.111095","339.111095","5.894079804e-04","4.768320024e-04","1.112047895e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","9","2.520000000e-07","3.273480100e-02","2.993560000e-04","3.303440900e-02","3.197960831e-02","3.168000031e-02","1.054800695e-03","335.758279","338.933653","338.933653","5.958399773e-04","4.478720129e-04","1.108870471e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","10","2.410000000e-07","3.272441100e-02","3.182740000e-04","3.304292600e-02","3.198117178e-02","3.166265678e-02","1.061754216e-03","335.741864","339.119307","339.119307","5.904639959e-04","4.606719911e-04","1.061822890e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","11","3.399999999e-07","3.276540000e-02","3.099550000e-04","3.307569500e-02","3.198146237e-02","3.167116737e-02","1.094232626e-03","335.738814","339.028180","339.028180","6.013759971e-04","4.822080135e-04","1.064861574e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","12","2.219999999e-07","3.275480300e-02","3.075740000e-04","3.306259900e-02","3.197998762e-02","3.167219162e-02","1.082611380e-03","335.754296","339.017216","339.017216","6.096640229e-04","4.613760114e-04","1.157134583e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","13","2.610000003e-07","3.275459200e-02","3.115310000e-04","3.306638400e-02","3.198049508e-02","3.166870308e-02","1.085888921e-03","335.748969","339.054562","339.054562","5.936639905e-04","4.817279875e-04","1.049694275e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","14","2.270000001e-07","3.274334600e-02","3.231870000e-04","3.306676000e-02","3.200274292e-02","3.167932892e-02","1.064017082e-03","335.515561","338.940836","338.940836","5.955839753e-04","4.580479860e-04","1.038512020e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","15","2.270000001e-07","3.272808100e-02","3.034540000e-04","3.303176200e-02","3.196396886e-02","3.166028786e-02","1.067793143e-03","335.922560","339.144681","339.144681","5.979520082e-04","4.591040015e-04","1.073713317e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","16","2.000000001e-07","3.274790400e-02","3.132760000e-04","3.306138000e-02","3.197542707e-02","3.166195107e-02","1.085952935e-03","335.802184","339.126866","339.126866","6.120319963e-04","4.622719884e-04","1.164895029e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","17","2.259999996e-07","3.360313300e-02","9.289910000e-04","3.453235000e-02","3.292912163e-02","3.199990463e-02","1.603228367e-03","326.076667","335.545320","335.545320","5.852479935e-04","1.005823970e-03","1.215640412e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","18","2.130000003e-07","3.286065300e-02","3.074780000e-04","3.316834400e-02","3.197226658e-02","3.166457558e-02","1.196077423e-03","335.835378","339.098758","339.098758","7.120000124e-04","4.732159972e-04","1.086141360e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","19","2.250000000e-07","3.273561500e-02","3.080990000e-04","3.304393900e-02","3.198048319e-02","3.167215919e-02","1.063455805e-03","335.749093","339.017563","339.017563","5.931839943e-04","4.602560103e-04","1.001580047e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","20","1","1","1","20","1.370000002e-07","3.272273100e-02","3.056540000e-04","3.302852200e-02","3.197433577e-02","3.166854477e-02","1.054186231e-03","335.813645","339.056257","339.056257","5.932800174e-04","4.491840005e-04","1.172221284e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","32","1","1","1","1","2.029999999e-07","6.634933100e-02","5.813950000e-04","6.693092900e-02","6.507506724e-02","6.449346924e-02","1.855861762e-03","264.000790","266.381533","266.381533","9.882240295e-04","8.554239869e-04","1.221374527e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem(blk384)(g8)","8","double","local","local","16384","16384","32","1","1","1","2","3.700000000e-07","6.639326200e-02","5.624110000e-04","6.695604300e-02","6.505461755e-02","6.449183655e-02","1.901425452e-03","264.083778","266.388276","266.388276","1.022815943e-03","8.659200072e-04","1.268950216e-05","row","0","-1.000000000e+00","-1.000000"
